Model,Scenario,Region_Category,Region,Variable,Unit,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,CMR,Emissions|CO2,Mt CO2/yr,28.1262,18.7712,26.1656,39.9093,56.31,62.9619,68.9015,81.3542,93.6309,104.6881,115.5624,122.5994,129.4171,125.4607,121.7708,116.9507,112.2622
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,COD,Emissions|CO2,Mt CO2/yr,-43.2395,-431.0256,-439.4204,-355.5137,-256.2914,-216.6668,-143.456,-19.3777,98.7827,187.3029,273.7946,321.6126,369.0154,334.5078,300.4882,263.2334,225.0146
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,COG,Emissions|CO2,Mt CO2/yr,49.9043,47.9927,55.4179,63.4279,72.1795,73.512,74.8858,80.5051,86.1355,93.8034,101.5056,106.308,111.0799,108.0408,105.0084,101.6549,98.3267
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,COL,Emissions|CO2,Mt CO2/yr,179.0256,21.3925,-120.1772,-168.7337,-193.5588,-204.8511,-205.5945,-205.6441,-195.4849,-195.2452,-195.0684,-190.9877,-187.0103,-187.7248,-188.4756,-190.3801,-192.8215
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,CRI,Emissions|CO2,Mt CO2/yr,5.6208,9.0396,4.8125,0.4995,1.6916,3.3657,5.2159,4.8524,5.077,4.6216,4.2209,4.4694,4.769,4.4365,4.09,3.5795,3.0923
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,CUB,Emissions|CO2,Mt CO2/yr,-2.4055,-7.4987,-20.3118,-24.9264,-29.2265,-31.8226,-33.0549,-33.4434,-33.2007,-33.0619,-32.8502,-32.4986,-32.1408,-31.9593,-31.7622,-31.8383,-31.8716
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,CYP,Emissions|CO2,Mt CO2/yr,6.6074,7.4585,5.2384,3.3918,1.8011,0.6382,0.0159,0.2165,-0.4211,-0.6968,-0.9818,-1.3176,-1.661,-1.4217,-1.1801,-1.2676,-1.3597
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,CZE,Emissions|CO2,Mt CO2/yr,102.4048,97.9104,64.0962,45.91,32.3238,24.0533,20.1665,21.2425,17.9175,16.9284,15.9925,14.3129,12.6128,14.7042,16.7809,18.06,19.3414
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,DEU,Emissions|CO2,Mt CO2/yr,646.3333,513.7644,289.1577,169.3958,84.9065,44.2233,26.1442,29.1091,23.6022,23.4313,22.3299,21.5102,21.0691,25.4847,29.9034,39.0135,48.0805
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,DNK,Emissions|CO2,Mt CO2/yr,32.628,25.8833,18.7361,12.3565,7.0139,3.652,2.2797,2.6002,1.1875,0.6462,0.0955,-0.5388,-1.1595,-0.4749,0.2089,0.3679,0.5615
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,DOM,Emissions|CO2,Mt CO2/yr,16.1884,15.9693,9.0762,6.9536,6.3462,6.3739,6.9474,7.4866,7.9836,8.475,8.8664,8.8155,8.7212,8.3975,8.0412,7.1906,6.1737
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,DZA,Emissions|CO2,Mt CO2/yr,176.9612,201.949,205.0629,215.235,223.0535,214.1152,212.7563,218.253,239.9742,234.5783,229.0168,228.1334,227.3968,224.0198,220.4426,226.5758,233.0567
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,ECU,Emissions|CO2,Mt CO2/yr,78.9977,50.3567,27.7584,25.7922,24.4801,28.582,35.3183,37.3452,42.2226,42.5261,42.7684,43.2089,43.5312,42.4123,41.2419,39.1066,37.0903
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,EGY,Emissions|CO2,Mt CO2/yr,244.1804,317.9205,380.4721,428.6459,455.849,463.41,482.5161,497.6699,549.4789,547.1588,538.7251,530.897,520.1513,510.698,499.1342,515.4072,533.5983
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,ERI,Emissions|CO2,Mt CO2/yr,1.3111,-1.5452,-2.9336,-2.61,-1.9805,-1.1496,-0.1651,1.264,2.6829,2.7968,2.8807,2.8708,2.8259,2.6262,2.4406,2.0988,1.7877
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,ESP,Emissions|CO2,Mt CO2/yr,168.5564,184.3916,123.9671,67.9611,20.7143,-10.5139,-25.2587,-23.7225,-33.3317,-36.8265,-39.9445,-42.1278,-44.5401,-40.1267,-35.7664,-30.9847,-26.3642
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,EST,Emissions|CO2,Mt CO2/yr,11.727,9.4374,4.3599,2.5247,0.8333,0.1061,0.3928,1.292,0.6663,0.6154,0.5482,-0.3276,-1.1848,-0.445,0.2944,1.029,1.776
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,ETH,Emissions|CO2,Mt CO2/yr,75.0571,-23.833,-32.139,-1.8594,35.3799,66.2785,107.037,143.8881,183.9553,204.6359,224.8711,232.7591,244.296,250.2118,236.6676,225.5921,215.2354
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,EU27,Emissions|CO2,Mt CO2/yr,2384.3603,2260.908,1370.8843,741.2454,269.5952,-1.9573,-123.8399,-83.6441,-154.1668,-174.1975,-194.2861,-230.5347,-266.3446,-216.3387,-166.3676,-98.1813,-30.0703
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,FIN,Emissions|CO2,Mt CO2/yr,28.4191,2.8448,-11.3951,-20.1705,-28.0061,-31.8637,-32.7216,-28.0713,-25.6071,-23.2805,-20.9898,-23.1722,-25.3546,-23.1809,-20.9892,-12.5413,-4.0564
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,FRA,Emissions|CO2,Mt CO2/yr,269.5439,268.0542,178.9978,105.8744,54.027,22.3395,6.5456,9.2433,1.8387,-0.5178,-2.979,-3.086,-2.9513,2.02,6.8999,16.4772,26.0353
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,GAB,Emissions|CO2,Mt CO2/yr,-108.5774,-107.8255,-100.7022,-94.3265,-87.3366,-85.9308,-84.7583,-81.4314,-78.3346,-73.0042,-67.526,-63.9779,-60.3258,-62.5433,-64.7515,-67.2236,-69.6596
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,GBR,Emissions|CO2,Mt CO2/yr,325.9416,311.3389,207.1847,115.7097,59.4771,24.152,8.5798,8.1266,-0.6043,-4.1719,-7.6808,-7.5066,-7.771,-5.0846,-2.3639,1.4243,5.2881
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,GEO,Emissions|CO2,Mt CO2/yr,12.6974,20.6112,21.1433,20.9044,19.8385,20.0788,19.8155,18.4224,17.2711,17.1227,16.9493,16.4006,15.7918,17.287,18.8383,16.9741,15.1452
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,GHA,Emissions|CO2,Mt CO2/yr,45.096,56.1065,42.0187,40.62,43.6735,44.3626,46.5007,57.5223,68.4721,73.6152,78.8968,81.613,84.4835,82.884,81.6244,79.0361,76.5731
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,GIB,Emissions|CO2,Mt CO2/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,GRC,Emissions|CO2,Mt CO2/yr,50.0129,67.3182,45.5043,29.2553,14.8821,5.9121,2.2945,4.6366,0.42,-1.1122,-2.6136,-5.7921,-8.9491,-6.4433,-3.9049,-2.8297,-1.7369
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,GTM,Emissions|CO2,Mt CO2/yr,20.9146,2.3106,-12.7014,-14.0671,-13.739,-10.1728,-5.7738,-5.618,-3.3177,-4.1563,-5.1221,-5.4727,-5.9,-6.9655,-8.0982,-10.1385,-12.2567
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,HKG,Emissions|CO2,Mt CO2/yr,33.5214,29.3633,27.7461,26.0982,23.9303,21.5535,20.2407,19.5843,17.8344,16.5126,14.8982,13.3023,11.4684,10.6569,9.7439,8.8902,7.9523
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,HND,Emissions|CO2,Mt CO2/yr,1.1216,-17.1005,-27.5796,-27.4451,-26.7549,-23.8243,-19.9378,-20.0873,-19.4368,-19.8331,-20.3339,-20.0178,-19.7127,-20.0009,-20.3253,-20.9034,-21.5505
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,HRV,Emissions|CO2,Mt CO2/yr,11.0346,18.9669,10.9469,4.7115,-1.1312,-4.5459,-5.7267,-4.3002,-6.4038,-7.0953,-7.8153,-9.7113,-11.615,-10.2829,-8.9537,-8.7716,-8.591
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,HTI,Emissions|CO2,Mt CO2/yr,6.9881,1.4389,-1.5838,-1.2727,-0.6622,1.4291,5.7108,4.6864,4.0513,3.7677,3.3596,3.3606,3.1853,2.7976,2.2897,1.1498,-0.0524
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,HUN,Emissions|CO2,Mt CO2/yr,39.8614,47.5458,32.9495,20.9037,10.6911,4.7152,1.6601,2.0846,0.6639,0.0845,-0.4759,-0.9444,-1.4211,-0.6989,0.0279,1.0567,2.107
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,IDN,Emissions|CO2,Mt CO2/yr,1398.5689,1013.5444,928.4269,777.3765,572.0535,526.613,499.783,436.863,389.7914,431.7215,473.0823,423.3078,372.7821,381.7585,390.85,341.4549,285.4637
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,IND,Emissions|CO2,Mt CO2/yr,2352.4545,3234.0025,3340.6514,3019.0212,2743.6575,2764.6817,2696.2626,2470.9428,2388.1584,2242.4097,2096.6611,1982.2642,1867.8673,1759.3518,1650.8361,1543.1226,1435.4091
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,IRL,Emissions|CO2,Mt CO2/yr,41.4477,51.1249,35.187,24.8814,16.0976,12.528,11.8035,13.1211,9.3953,8.2464,7.0929,4.5486,2.0057,4.1345,6.2738,5.5123,4.7593
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,IRN,Emissions|CO2,Mt CO2/yr,798.1827,857.7668,800.2891,753.3879,635.4283,579.9035,530.8853,522.0246,522.6468,477.8257,438.1652,420.2466,403.2449,385.7693,369.8072,366.8945,363.9819
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,IRQ,Emissions|CO2,Mt CO2/yr,164.7922,203.3001,192.81,192.7033,191.0514,183.4231,179.9728,193.119,214.0194,215.9736,217.8202,219.7328,221.0294,220.3943,218.7369,223.3198,226.612
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,ISL,Emissions|CO2,Mt CO2/yr,12.3365,11.2446,10.9234,10.4532,9.8931,9.6973,9.5565,9.4643,9.3963,9.3245,9.2443,9.1819,9.1213,9.0789,9.0342,9.0001,8.9641
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,ISR,Emissions|CO2,Mt CO2/yr,62.9629,59.1162,45.918,39.0126,38.6408,38.3466,38.2354,37.915,40.2254,39.8425,39.4179,39.5727,39.8637,40.1079,40.2828,41.9747,43.6434
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,ITA,Emissions|CO2,Mt CO2/yr,269.2089,300.4325,207.8117,107.6428,43.7281,6.0102,-12.8457,-11.0369,-23.8287,-29.07,-34.1445,-37.232,-40.2439,-34.0074,-27.8096,-23.7935,-19.8363
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,JAM,Emissions|CO2,Mt CO2/yr,4.4177,1.652,-1.8192,-2.791,-3.3071,-3.3847,-3.2353,-3.6045,-3.8122,-4.0572,-4.293,-4.4307,-4.5425,-4.6832,-4.814,-4.9877,-5.1791
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,JOR,Emissions|CO2,Mt CO2/yr,20.6766,22.4463,20.1097,20.9091,23.7709,29.1825,36.6739,39.0308,42.4765,42.7246,42.8504,42.8949,42.7169,42.0492,41.1985,41.6178,41.855
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,JPN,Emissions|CO2,Mt CO2/yr,974.3213,857.503,599.5268,406.1425,251.191,141.089,78.5295,42.2671,7.1539,-18.6557,-44.4654,-48.0681,-51.6708,-51.8443,-52.0178,-52.1855,-52.3532
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,KAZ,Emissions|CO2,Mt CO2/yr,263.4115,217.757,223.2041,200.8771,164.745,131.0585,104.7928,78.1874,64.7867,60.5921,55.5249,52.7899,49.7792,48.061,48.0307,40.4499,32.9683
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,KEN,Emissions|CO2,Mt CO2/yr,45.1213,50.4211,41.4478,52.8131,66.8174,75.4472,86.4595,102.8764,117.8534,124.4676,131.273,131.3516,132.5499,128.2447,124.5179,118.7462,113.0293
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,KGZ,Emissions|CO2,Mt CO2/yr,-1.9589,1.7288,6.513,12.171,20.4187,32.4794,50.2614,49.1539,48.2998,45.9967,43.0827,39.5703,35.9966,34.4936,32.8718,29.5887,26.223
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,KHM,Emissions|CO2,Mt CO2/yr,146.4341,133.76,129.4987,130.832,130.1334,129.9913,128.575,125.2158,122.8844,125.0641,127.1199,123.9918,120.895,121.3703,121.9848,119.3142,116.8002
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,KOR,Emissions|CO2,Mt CO2/yr,555.6641,451.2209,357.1586,284.447,232.1582,191.5354,158.039,132.3135,116.5692,98.1464,82.7229,66.723,52.402,40.9807,31.745,22.8045,15.6054
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,KWT,Emissions|CO2,Mt CO2/yr,74.8155,66.1859,58.951,52.8319,46.9984,39.333,34.0547,29.7209,28.0079,24.4738,21.5721,19.4028,17.6909,16.2548,14.9861,14.5217,14.2024
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,LBN,Emissions|CO2,Mt CO2/yr,20.2616,16.6181,14.7824,15.1087,16.1652,17.8323,19.4823,20.1324,22.0434,21.7231,20.9575,20.2658,19.6435,19.0223,18.3935,18.6605,19.0188
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,LBY,Emissions|CO2,Mt CO2/yr,48.3078,48.4785,43.8578,40.7156,37.6862,33.442,30.1468,29.526,30.4944,28.9643,27.6199,26.4831,25.4734,24.4946,23.5299,23.4172,23.2618
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,LKA,Emissions|CO2,Mt CO2/yr,51.0563,55.8026,53.326,54.2449,53.5167,52.4564,50.8214,48.0217,46.5177,46.3919,46.299,44.5114,42.8176,42.2525,41.905,40.4178,39.0397
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,LTU,Emissions|CO2,Mt CO2/yr,6.7959,8.7043,2.3372,-2.5598,-7.1037,-9.5563,-10.5023,-9.4723,-10.8357,-11.1449,-11.4394,-12.6807,-13.9306,-12.8191,-11.703,-10.9759,-10.2351
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,LUX,Emissions|CO2,Mt CO2/yr,7.5761,5.3548,4.1261,2.1487,0.2899,-0.0675,-0.1966,-0.1118,-0.0846,-0.0647,-0.0616,-0.082,-0.105,-0.1025,-0.0943,0.0136,0.1331
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,LVA,Emissions|CO2,Mt CO2/yr,7.6616,9.0796,3.9573,0.3605,-3.3859,-5.3792,-6.0163,-4.7682,-5.9989,-6.183,-6.3588,-7.7264,-9.0985,-7.899,-6.7007,-5.7196,-4.7511
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,MAR,Emissions|CO2,Mt CO2/yr,64.9553,84.8252,81.493,88.5913,102.7597,115.376,128.1088,127.5116,134.4513,132.169,128.6765,125.0362,121.4286,116.9095,113.9125,116.8184,119.9499
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,MDA,Emissions|CO2,Mt CO2/yr,9.5242,13.1804,17.1971,19.1152,18.8578,18.6737,17.407,14.6378,12.6126,10.8887,9.3004,8.2643,7.3722,6.6189,5.9334,5.3356,4.8146
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,MEX,Emissions|CO2,Mt CO2/yr,286.9237,20.6449,-283.4183,-403.0487,-464.9694,-504.217,-520.0547,-519.4463,-498.6583,-498.1863,-497.2646,-495.3634,-492.5297,-493.924,-495.7805,-503.296,-511.2579
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,MKD,Emissions|CO2,Mt CO2/yr,7.5445,7.6285,6.3837,5.5943,4.9205,4.1647,3.3702,2.5896,2.2588,1.8412,1.3725,0.6528,-0.0585,-0.5282,-0.9789,-0.992,-0.9969
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,MLI,Emissions|CO2,Mt CO2/yr,-210.2074,-210.3744,-223.1388,-220.0385,-214.1854,-206.1321,-197.6352,-184.2621,-170.7905,-168.485,-166.2148,-164.582,-163.1491,-163.3425,-163.4679,-165.4968,-167.3809
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,MLT,Emissions|CO2,Mt CO2/yr,1.6006,1.2319,0.8127,0.5143,0.3057,0.1812,0.1167,0.1184,0.0613,0.0293,-0.0065,-0.0378,-0.064,-0.05,-0.0379,-0.056,-0.0688
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,MMR,Emissions|CO2,Mt CO2/yr,-71.605,-141.0973,-132.6229,-130,-130.1791,-122.163,-117.8893,-124.881,-130.4877,-113.1212,-95.7136,-105.7705,-115.8018,-107.4458,-98.9655,-106.6782,-114.0322
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,MNE,Emissions|CO2,Mt CO2/yr,0.2328,0.7082,-0.4425,-1.2666,-1.9398,-2.49,-3.0323,-3.2337,-3.3003,-3.3155,-3.3443,-3.5679,-3.7937,-3.8848,-3.9774,-3.7445,-3.5135
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,MNG,Emissions|CO2,Mt CO2/yr,4.035,10.0425,0.988,-0.5107,-2.5437,-2.4554,-1.9764,-3.3085,-4.7363,-2.4143,0.0397,-1.7349,-3.4159,-1.9539,-0.3239,-1.1442,-1.9594
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,MOZ,Emissions|CO2,Mt CO2/yr,40.525,22.5505,35.5107,49.4769,66.7535,73.6384,80.2363,94.1453,107.5866,122.2418,137.1288,149.3266,161.8575,161.4359,161.14,158.2487,155.1402
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,MUS,Emissions|CO2,Mt CO2/yr,3.2958,2.0497,0.4079,0.213,0.2522,0.3012,0.3518,0.5321,0.7065,0.6728,0.6491,0.6031,0.5467,0.4687,0.3848,0.2864,0.1831
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,MYS,Emissions|CO2,Mt CO2/yr,38.4371,-44.7977,-117.009,-177.0953,-225.1016,-234.5412,-240.257,-250.652,-258.2079,-246.4158,-234.1475,-243.0744,-251.9774,-246.71,-241.2207,-249.1391,-256.542
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,NAM,Emissions|CO2,Mt CO2/yr,-109.5863,-115.6278,-116.2271,-116.0435,-115.7306,-115.6156,-115.6611,-115.3683,-114.9174,-114.995,-115.0589,-115.1067,-115.1951,-115.324,-115.4474,-115.6845,-115.8962
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,NER,Emissions|CO2,Mt CO2/yr,-24.9714,-42.8652,-48.4812,-46.5187,-42.7975,-37.301,-29.0513,-17.22,-2.4243,4.5154,10.6428,19.8914,29.1882,37.0375,45.3951,49.5742,53.8081
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,NGA,Emissions|CO2,Mt CO2/yr,467.0085,509.6452,590.9138,644.122,665.6965,668.8597,684.3899,735.4255,792.3558,830.1079,871.1898,924.0325,974.6361,1010.5573,1051.7522,1060.2203,1069.1167
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,NIC,Emissions|CO2,Mt CO2/yr,8.8966,-22.5794,-38.4853,-39.3843,-40.0389,-38.1822,-35.3265,-35.3203,-33.7023,-33.942,-34.2001,-33.564,-32.9745,-33.0792,-33.2176,-33.5945,-34.0274
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,NLD,Emissions|CO2,Mt CO2/yr,140.3741,113.8809,86.421,56.2201,36.626,24.5379,19.633,20.2392,18.6671,16.8738,15.0905,14.3138,13.6416,13.1618,12.7593,13.3123,13.9591
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,NOR,Emissions|CO2,Mt CO2/yr,21.1311,9.2148,4.2219,-0.317,-4.4791,-8.169,-10.9793,-11.0421,-10.8835,-10.7335,-10.7715,-12.9453,-15.1052,-15.6486,-16.1735,-13.0273,-9.8736
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,NPL,Emissions|CO2,Mt CO2/yr,48.0213,53.2191,60.9753,66.4609,69.8106,73.4734,75.6115,75.5309,76.0271,77.6496,79.0194,79.4834,78.7254,77.4862,74.6246,71.1244,68.1427
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,NZL,Emissions|CO2,Mt CO2/yr,9.9075,21.4096,7.7476,-1.5116,-5.6345,-8.9664,-15.4994,-26.4168,-36.9206,-36.3844,-35.8017,-29.3087,-22.9115,-17.3275,-11.826,-4.819,2.2605
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,OMN,Emissions|CO2,Mt CO2/yr,66.9321,53.4113,43.6799,37.5668,33.8881,30.2509,27.6914,26.476,27.4726,25.2908,23.3013,21.7934,20.4588,19.2482,18.1961,17.9451,17.6847
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,PAK,Emissions|CO2,Mt CO2/yr,217.9786,346.8286,412.3916,456.003,469.9771,484.6152,486.9456,484.2267,508.5956,522.464,533.8975,541.5523,548.6842,539.4254,527.2395,513.4309,494.9912
